id,age_band,region,role,device,network,digital_literacy,intent,accessibility_need,journey_completion,sentiment,primary_issue_code,primary_issue,resolution_status,evidence_level,evidence_ref,requested_feature_code,requested_feature,score_visual,score_clarity,score_navigation,score_planning,score_trust,score_mobile,score_accessibility,recommend_0_10,positive_note,criticism,comment
U05752,18-24,Da Nang_Quang Nam,general_traveler,mobile,4g_good,advanced,inspiration,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.6,3.9,4.4,4.1,4.6,4.2,10,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới bằng điện thoại qua 4G ổn định. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05753,65+,Ha Noi_North,general_traveler,mobile,4g_good,average,international,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.3,4.6,4.3,4.9,4.6,4.7,10,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi xem với góc nhìn của khách không nói tiếng Việt trên điện thoại qua 4G ổn định. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và cần tính thêm chặng dài từ phía Bắc. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U05754,45-54,Other Vietnam,office_worker,desktop,4g_weak,advanced,inspiration,none,partial,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.8,4.3,4.5,4.1,4.8,4.2,4.5,8,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới bằng máy tính với 4G yếu. Tôi thường so sánh kỹ trước khi xin nghỉ phép và chưa quen đường đến Trà Linh. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U05755,25-34,Central Vietnam,general_traveler,mobile,4g_weak,basic,local_official,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.3,4.5,4.4,3.8,4.4,4.6,5,10,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi xem trang như một kênh thông tin địa phương ở màn hình nhỏ với 4G yếu. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và dự tính di chuyển từ miền Trung. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05756,25-34,Ha Noi_North,student,mobile,wifi,average,trekking,none,partial,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.3,4.8,4,4.1,4.1,4.7,4.4,9,Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn.,"Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi quan tâm trekking và an toàn đường rừng bằng điện thoại qua Wi‑Fi. Tôi ưu tiên thông tin ngắn gọn và chi phí vừa túi tiền và cần tính thêm chặng dài từ phía Bắc. Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U05757,45-54,Ha Noi_North,student,desktop,wifi,basic,inspiration,none,completed,mixed,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.4,4.9,4.9,3.7,4.8,4.2,4.8,6,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới trên laptop qua Wi‑Fi. Tôi ưu tiên thông tin ngắn gọn và chi phí vừa túi tiền và cần tính thêm chặng dài từ phía Bắc. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05758,18-24,Central Vietnam,office_worker,desktop,4g_weak,average,ginseng_products,screen_reader,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,3.7,4.8,3.6,4.4,4.6,4.8,8,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi muốn tìm hiểu sâm Ngọc Linh và sản vật trên laptop với 4G yếu. Tôi thường so sánh kỹ trước khi xin nghỉ phép và dự tính di chuyển từ miền Trung. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05759,25-34,Da Nang_Quang Nam,office_worker,mobile,3g,average,international,none,completed,negative,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.7,4.7,3.5,4.5,4.3,4.3,5,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi xem với góc nhìn của khách không nói tiếng Việt bằng điện thoại với mạng 3G. Tôi thường so sánh kỹ trước khi xin nghỉ phép và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05760,55-64,Other Vietnam,family_trip_planner,mobile,3g,average,map_directions,none,partial,mixed,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,3.7,4.2,4,4.4,4.7,4.6,7,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi cần bản đồ và đường đi cụ thể ở màn hình nhỏ với mạng 3G. Tôi phải cân nhắc an toàn và sức của cả gia đình và chưa quen đường đến Trà Linh. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U05761,35-44,Da Nang_Quang Nam,general_traveler,mobile,4g_good,advanced,trip_planning,none,partial,positive,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",official_costs,chi phí chính thức từ đơn vị cung cấp dịch vụ,3.7,3.7,4.5,3.1,3.9,4,4.2,8,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách.","Tôi vào trang để lên kế hoạch chuyến đi thật ở màn hình nhỏ qua 4G ổn định. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách. Đề xuất chi phí chính thức từ đơn vị cung cấp dịch vụ chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U05762,45-54,Ho Chi Minh_South,family_trip_planner,mobile,wifi,advanced,trekking,none,partial,mixed,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",booking_availability,lịch nhận khách và nút đặt/chuyển đầu mối,4.9,4,4.8,3.8,4.2,4.7,4.2,6,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong.","Tôi quan tâm trekking và an toàn đường rừng ở màn hình nhỏ qua Wi‑Fi. Tôi phải cân nhắc an toàn và sức của cả gia đình và cần tính thêm chặng dài từ phía Nam. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong. Đề xuất lịch nhận khách và nút đặt/chuyển đầu mối chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U05763,45-54,Ha Noi_North,office_worker,desktop,4g_good,basic,trekking,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.8,4.5,4.6,3.5,4.7,4.6,4.2,10,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi quan tâm trekking và an toàn đường rừng ở màn hình desktop qua 4G ổn định. Tôi thường so sánh kỹ trước khi xin nghỉ phép và cần tính thêm chặng dài từ phía Bắc. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05764,18-24,Ha Noi_North,small_business,mobile,4g_weak,average,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.6,4.7,4.6,4.1,4.9,4.2,9,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi cần bản đồ và đường đi cụ thể trên điện thoại với 4G yếu. Tôi để ý đầu mối liên hệ và cơ hội kết nối địa phương và cần tính thêm chặng dài từ phía Bắc. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U05765,25-34,Ho Chi Minh_South,office_worker,mobile,4g_weak,average,inspiration,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.2,4.5,4.9,3.8,3.8,4,4.8,8,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới trên điện thoại với 4G yếu. Tôi thường so sánh kỹ trước khi xin nghỉ phép và cần tính thêm chặng dài từ phía Nam. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U05766,35-44,Other Vietnam,family_trip_planner,mobile,4g_weak,average,ginseng_products,none,partial,positive,OFFICIAL_EVENTS_REQUEST,Chờ nguồn chính thức cho lịch sự kiện và cảnh báo chủ động,blocked_external,blocked_by_official_source,evidence-deployed-latest.json#featureChecks,official_travel_alerts,cảnh báo chủ động có đơn vị chịu trách nhiệm,4.2,3.7,3.8,4.1,3.9,4.1,4.2,10,Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính.,Cảnh báo thời tiết hoặc đường đi chủ động chỉ nên bật khi có nguồn chính thức và người chịu trách nhiệm vận hành.,Tôi muốn tìm hiểu sâm Ngọc Linh và sản vật trên điện thoại với 4G yếu. Tôi phải cân nhắc an toàn và sức của cả gia đình và chưa quen đường đến Trà Linh. Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính. Cảnh báo thời tiết hoặc đường đi chủ động chỉ nên bật khi có nguồn chính thức và người chịu trách nhiệm vận hành. Đề xuất cảnh báo chủ động có đơn vị chịu trách nhiệm chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm.
